Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Season,Production
4/4/2023,19,20,Wind,94.0,Tuesday,Spring,4139
2/27/2020,0,1,Wind,58.0,Thursday,Winter,5262
1/22/2021,18,19,Wind,22.0,Friday,Winter,4478
8/16/2024,19,20,Wind,229.0,Friday,Summer,3335
6/5/2024,23,0,Wind,157.0,Wednesday,Summer,1730
10/26/2020,2,3,Wind,300.0,Monday,Fall,5700
6/7/2025,6,7,Wind,158.0,Saturday,Summer,7180
10/20/2025,18,19,Wind,293.0,Monday,Fall,16757
7/24/2023,11,12,Wind,205.0,Monday,Summer,10535
3/21/2025,8,9,Wind,80.0,Friday,Spring,12665
5/24/2025,16,17,Wind,144.0,Saturday,Spring,14446
11/9/2024,3,4,Wind,314.0,Saturday,Fall,1300
11/19/2025,15,16,Wind,323.0,Wednesday,Fall,14209
10/11/2024,5,6,Wind,285.0,Friday,Fall,622
1/19/2024,,0,Wind,19.0,xyz,Winter,3521
9/13/2024,15,16,Solar,257.0,Friday,Fall,11435
12/7/2022,2,3,Wind,341.0,Wednesday,Winter,2507
5/17/2021,1,2,Wind,137.0,Monday,Spring,10855
7/14/2022,14,15,Solar,195.0,xyz,Summer,40000
9/25/2022,12,13,Solar,268.0,Sunday,Fall,6161
1/15/2025,13,14,Solar,15.0,Wednesday,Winter,6285
12/28/2023,18,19,Wind,362.0,Thursday,Winter,13143
4/14/2024,17,18,Solar,105.0,Sunday,Spring,5047
02/27/2028,2,3,Wind,273.0,Sunday,Fall,40000
11/14/2022,2,3,Wind,318.0,Monday,Fall,3659
11/4/2025,11,12,Wind,308.0,Tuesday,Fall,13899
10/26/2023,15,16,Wind,299.0,Thursday,Fall,6529
3/22/2023,9,10,Wind,81.0,Wednesday,Spring,13652
6/12/2025,3,4,Wind,163.0,Thursday,Summer,6737
4/19/2020,10,11,Wind,110.0,Sunday,Spring,2602
5/17/2025,12,13,Solar,137.0,Saturday,Spring,5378
10/18/2025,21,22,Wind,291.0,Saturday,Fall,6350
8/29/2024,19,20,Wind,242.0,Thursday,Summer,2703
10/23/2022,0,1,Wind,296.0,Sunday,Fall,6954
8/25/2022,10,11,Solar,237.0,Thursday,Summer,4870
4/19/2020,15,16,Wind,110.0,Sunday,Spring,3193
9/16/2020,8,9,Wind,260.0,Wednesday,Fall,1013
2/4/2025,18,19,Wind,35.0,Tuesday,Winter,3899
6/7/2023,3,4,Wind,158.0,Wednesday,Summer,4685
7/24/2025,15,16,Solar,205.0,Thursday,Summer,9540
4/24/2020,15,16,Solar,115.0,Friday,Spring,3799
10/16/2020,5,6,Wind,290.0,Friday,Fall,3142
9/13/2024,23,0,Wind,257.0,Friday,Fall,4267
3/4/2024,23,0,Wind,64.0,Monday,Spring,5856
3/31/2020,23,0,Wind,91.0,Tuesday,Spring,7111
5/3/2021,4,5,Wind,123.0,Monday,Spring,657
2/24/2022,17,18,Wind,55.0,Thursday,Winter,12191
12/14/2021,23,0,Wind,348.0,Tuesday,Winter,1053
11/13/2025,13,14,xyz,xyz,Thursday,Fall,10055
12/10/2020,9,10,Wind,345.0,Thursday,Winter,4988
7/11/2025,13,14,Solar,192.0,Friday,Summer,13057
8/1/2024,0,1,Wind,214.0,Thursday,Summer,1649
12/16/2020,20,21,Wind,351.0,Wednesday,Winter,7854
10/18/2021,4,5,Wind,291.0,Monday,Fall,2664
4/27/2021,20,21,Wind,117.0,Tuesday,Spring,1032
12/11/2021,0,1,Wind,345.0,Saturday,Winter,10034
02/27/2028,,2,Wind,xyz,Sunday,Spring,-100
3/8/2020,0,1,Wind,68.0,Sunday,Spring,7440
3/2/2024,10,11,Wind,62.0,Saturday,Spring,12926
2/10/2022,13,14,Solar,41.0,Thursday,Winter,6325
3/18/2024,7,8,Wind,78.0,Monday,Spring,2408
10/28/2021,6,7,Wind,301.0,Thursday,Fall,5836
1/18/2023,16,17,Wind,18.0,Wednesday,Winter,5234
1/23/2025,9,10,Wind,23.0,Thursday,Winter,7687
11/13/2023,2,3,Wind,317.0,Monday,Fall,10550
4/18/2022,3,4,Wind,108.0,Monday,Spring,4344
9/2/2021,5,6,Wind,245.0,Thursday,Fall,5765
8/13/2021,10,11,Solar,225.0,Friday,Summer,3071
10/19/2020,4,5,Wind,293.0,Monday,Fall,1525
3/16/2025,16,17,Wind,75.0,Sunday,Spring,9489
3/13/2025,0,1,Wind,72.0,Thursday,Spring,2661
5/28/2020,15,16,Wind,149.0,Thursday,Spring,7608
2/11/2024,1,2,Wind,42.0,Sunday,Winter,9448
5/5/2022,6,7,Wind,125.0,Thursday,Spring,1715
12/15/2020,0,1,Wind,350.0,Tuesday,Winter,5961
9/26/2020,9,10,Wind,270.0,Saturday,Fall,11246
11/9/2022,12,13,Wind,313.0,Wednesday,Fall,7650
1/29/2024,3,4,Wind,29.0,Monday,Winter,7443
1/24/2023,12,13,xyz,24.0,Tuesday,Winter,6696
11/19/2023,5,6,Wind,323.0,Sunday,Fall,11783
11/2/2022,13,14,Wind,306.0,Wednesday,Fall,10158
9/29/2022,13,14,Solar,272.0,Thursday,Fall,4400
5/23/2024,6,7,Wind,144.0,Thursday,Spring,2688
11/8/2025,12,13,Solar,312.0,Saturday,Fall,xyz
8/6/2022,19,20,Wind,218.0,Saturday,Summer,7487
8/30/2022,4,5,Wind,242.0,Tuesday,Summer,3592
10/23/2020,10,11,Wind,297.0,Friday,Fall,2714
9/16/2024,3,4,Wind,260.0,Monday,Fall,2943
5/22/2022,8,9,Wind,142.0,Sunday,Spring,3176
8/12/2022,18,19,Solar,224.0,Friday,Summer,4606
2/15/2023,13,14,Solar,46.0,Wednesday,Winter,6445
5/15/2020,16,17,Wind,136.0,Friday,Spring,5825
10/24/2022,23,0,Wind,297.0,Monday,Fall,7058
12/13/2023,10,11,Wind,347.0,Wednesday,Winter,6869
1/28/2025,17,18,Wind,28.0,Tuesday,Winter,19004
9/19/2020,21,22,Wind,263.0,Saturday,Fall,2449
5/11/2025,21,22,Wind,131.0,Sunday,Spring,3052
6/16/2021,19,20,Wind,167.0,Wednesday,Summer,1787
12/12/2024,15,16,Wind,347.0,Thursday,Winter,3478
7/14/2023,13,14,Solar,195.0,Friday,Summer,13917
5/3/2024,0,1,Wind,124.0,Friday,Spring,9022
02/27/2028,,5,xyz,32.0,Saturday,Winter,-100
8/15/2023,11,12,Solar,227.0,Tuesday,Summer,5290
7/3/2023,14,15,Wind,184.0,Monday,Summer,11480
11/17/2023,13,14,Wind,321.0,Friday,Fall,7387
2/13/2021,18,19,Wind,44.0,Saturday,Winter,6179
8/30/2023,19,20,Wind,242.0,Wednesday,Summer,5549
12/9/2020,3,4,Wind,344.0,Wednesday,Winter,2518
10/13/2025,17,18,Wind,286.0,Monday,Fall,9362
2/3/2025,0,1,Wind,34.0,Monday,Winter,1663
2/7/2025,20,21,Wind,38.0,Friday,Winter,9209
8/25/2023,1,2,Wind,237.0,Friday,Summer,2215
3/26/2021,17,18,Wind,85.0,Friday,Spring,9646
1/20/2024,20,21,Wind,20.0,Saturday,Winter,8001
11/12/2025,22,23,Wind,316.0,Wednesday,Fall,13981
11/23/2022,6,7,Wind,327.0,Wednesday,Fall,8193
6/6/2021,21,22,Wind,157.0,Sunday,Summer,1802
8/17/2022,5,6,Wind,229.0,Wednesday,Summer,1436
6/3/2020,23,0,Wind,155.0,Wednesday,Summer,3683
2/6/2023,20,21,Wind,37.0,Monday,Winter,7870
4/4/2024,0,1,Wind,95.0,Thursday,Spring,12543
5/9/2022,20,21,Wind,129.0,Monday,Spring,514
1/8/2020,18,19,Wind,8.0,Wednesday,Winter,xyz
11/26/2025,11,12,Solar,330.0,Wednesday,Fall,6772
4/16/2022,8,9,Wind,106.0,Saturday,Spring,5476
8/17/2025,17,18,Solar,229.0,Sunday,Summer,9585
8/13/2020,8,9,Wind,226.0,Thursday,Summer,1977
3/14/2023,13,14,Wind,73.0,Tuesday,Spring,20075
4/16/2025,18,19,Wind,106.0,Wednesday,Spring,4853
12/31/2024,8,9,Wind,366.0,Tuesday,Winter,4218
5/24/2022,23,0,Wind,144.0,Tuesday,Spring,1737
12/7/2021,14,15,Wind,341.0,Tuesday,Winter,12122
11/21/2023,16,17,Wind,325.0,Tuesday,Fall,6703
02/27/2028,xyz,23,Wind,,Tuesday,Summer,-100
6/9/2020,12,13,Solar,161.0,Tuesday,Summer,4970
6/9/2025,2,3,Wind,160.0,Monday,Summer,1980
6/15/2025,1,2,Wind,166.0,Sunday,Summer,2950
3/28/2020,21,22,Wind,88.0,Saturday,Spring,11009
8/19/2021,14,15,Solar,231.0,Thursday,Summer,5079
6/4/2021,8,9,Wind,155.0,Friday,Summer,2095
11/11/2022,17,18,Wind,315.0,Friday,Fall,2888
1/28/2022,8,9,Wind,28.0,Friday,Winter,1216
6/11/2020,23,0,Wind,163.0,Thursday,Summer,4033
12/7/2022,23,0,Wind,341.0,Wednesday,Winter,1410
4/19/2025,14,xyz,Wind,109.0,Saturday,Spring,40000
12/24/2024,7,8,Wind,359.0,Tuesday,Winter,3075
4/3/2020,19,20,Wind,94.0,Friday,Spring,1256
5/27/2020,14,15,Solar,148.0,Wednesday,Spring,6923
11/3/2021,9,10,Wind,307.0,Wednesday,Fall,3955
4/13/2020,20,21,Wind,104.0,Monday,Spring,10314
9/23/2021,19,20,Wind,266.0,Thursday,Fall,1224
5/26/2025,xyz,11,Solar,146.0,Monday,Spring,10578
11/8/2023,13,14,Wind,312.0,Wednesday,Fall,18274
10/13/2021,10,11,Solar,286.0,Wednesday,Fall,4051
02/27/2028,9,10,Wind,119.0,,Spring,-100
9/24/2021,19,20,Wind,267.0,Friday,Fall,811
6/10/2025,18,19,Solar,161.0,Tuesday,Summer,7100
6/2/2022,8,9,Wind,153.0,Thursday,Summer,3841
5/10/2022,1,2,Wind,130.0,Tuesday,Spring,787
6/14/2025,19,20,Wind,165.0,Saturday,Summer,4111
6/30/2022,22,23,Wind,181.0,xyz,Summer,40000
8/26/2020,2,3,Wind,239.0,Wednesday,Summer,9996
5/29/2023,9,10,Wind,149.0,Monday,Spring,9264
8/2/2025,0,1,Wind,214.0,Saturday,Summer,4160
11/19/2022,12,13,Solar,323.0,Saturday,Fall,5271
3/21/2023,4,5,Wind,80.0,Tuesday,Spring,4145
3/25/2020,9,10,Wind,85.0,Wednesday,Spring,4738
7/22/2022,19,20,Wind,203.0,Friday,Summer,2905
9/6/2020,10,11,Solar,250.0,Sunday,Fall,3044
5/5/2021,17,18,Wind,125.0,Wednesday,Spring,10312
1/5/2022,10,11,Wind,5.0,Wednesday,Winter,6918
6/21/2023,11,12,Solar,172.0,Wednesday,Summer,4377
11/15/2022,10,11,Wind,319.0,Tuesday,Fall,10920
6/4/2021,3,4,Wind,xyz,Friday,Summer,1527
11/29/2024,4,5,,334.0,Friday,Fall,7114
2/12/2024,22,23,Wind,43.0,Monday,Winter,3745
4/22/2023,9,10,Wind,112.0,Saturday,Spring,6597
5/29/2025,21,22,Wind,149.0,Thursday,Spring,1207
10/9/2023,7,8,Wind,282.0,Monday,Fall,1140
7/8/2022,18,19,Wind,189.0,Friday,Summer,6914
1/10/2020,5,6,Wind,10.0,Friday,Winter,7774
2/20/2022,7,8,Wind,51.0,Sunday,Winter,12571
4/15/2023,17,18,Wind,105.0,Saturday,Spring,13143
1/14/2021,10,11,Wind,14.0,Thursday,Winter,8411
02/27/2028,17,18,Wind,39.0,Monday,Winter,xyz
7/7/2021,20,21,Wind,188.0,Wednesday,Summer,2231
10/30/2022,14,15,Solar,303.0,Sunday,Fall,5627
11/13/2024,19,20,Wind,318.0,Wednesday,Fall,5232
6/20/2021,9,10,Wind,171.0,Sunday,Summer,3324
4/24/2023,9,10,Wind,114.0,Monday,Spring,7316
10/16/2021,15,16,Solar,289.0,Saturday,xyz,4121
10/19/2025,10,11,Wind,292.0,Sunday,Fall,10350
02/27/2028,23,xyz,Wind,134.0,Wednesday,Spring,-100
3/16/2020,14,15,Wind,76.0,Monday,Spring,3423
10/8/2020,22,23,Wind,282.0,Thursday,Fall,4432
10/6/2022,19,20,Wind,279.0,Thursday,Fall,459
7/13/2025,20,21,Wind,194.0,Sunday,Summer,3952
4/4/2021,2,3,Wind,94.0,Sunday,Spring,6551
12/4/2020,8,9,Wind,339.0,Friday,Winter,9046
10/6/2021,4,5,Wind,279.0,Wednesday,Fall,8240
6/24/2024,18,19,Solar,176.0,Monday,Summer,5797
9/16/2021,6,7,Wind,259.0,Thursday,Fall,631
3/3/2025,0,1,Wind,62.0,Monday,Spring,4216
8/1/2023,16,17,Wind,213.0,Tuesday,Summer,15715
8/11/2021,6,7,Wind,223.0,Wednesday,Summer,508
8/4/2020,7,8,Wind,217.0,Tuesday,Summer,1848
8/6/2021,13,14,Wind,218.0,Friday,Summer,12722
1/23/2020,16,17,Wind,23.0,Thursday,Winter,3347
8/7/2023,17,18,Solar,219.0,Monday,Summer,8202
3/17/2025,17,18,Wind,76.0,Monday,Spring,12710
9/20/2024,20,21,Wind,264.0,Friday,Fall,3245
6/1/2025,7,8,Wind,152.0,Sunday,Summer,2320
11/23/2022,3,4,Wind,327.0,Wednesday,Fall,6841
4/6/2024,18,19,Wind,97.0,Saturday,Spring,8976
3/30/2021,19,20,Wind,89.0,Tuesday,Spring,1147
5/3/2025,13,14,Solar,123.0,Saturday,Spring,5971
1/14/2022,10,11,Solar,14.0,Friday,Winter,2655
2/28/2020,22,23,Wind,59.0,Friday,Winter,11274
3/6/2021,9,10,Wind,65.0,Saturday,Spring,6040
9/10/2020,21,22,Wind,254.0,Thursday,Fall,2030
02/27/2028,8,xyz,Wind,154.0,Friday,Summer,-100
5/28/2025,9,10,Wind,148.0,Wednesday,Spring,14628
3/14/2021,15,16,,73.0,Sunday,Spring,13538
9/22/2020,1,2,Wind,266.0,Tuesday,Fall,894
10/20/2022,14,15,Wind,293.0,Thursday,Fall,8558
12/8/2024,6,7,Wind,343.0,Sunday,xyz,xyz
2/22/2021,21,22,Wind,53.0,Monday,Winter,5226
12/30/2024,14,15,Solar,365.0,Monday,Winter,2676
1/13/2023,8,9,Wind,13.0,Friday,Winter,14537
11/13/2024,21,22,Wind,318.0,Wednesday,Fall,5053
11/6/2020,4,5,Wind,311.0,Friday,Fall,6681
5/4/2023,17,18,Wind,124.0,Thursday,Spring,9901
7/3/2025,xyz,14,Solar,184.0,Thursday,Summer,40000
4/27/2020,20,xyz,Wind,118.0,Monday,Spring,2041
10/10/2021,11,12,Solar,283.0,Sunday,Fall,4221
5/1/2021,23,0,Wind,121.0,Saturday,Spring,3890
12/18/2022,21,22,Wind,352.0,Sunday,Winter,40000
,17,18,Wind,307.0,xyz,Fall,8515
2/10/2024,19,20,Wind,41.0,Saturday,Winter,7820
4/1/2024,14,15,Wind,92.0,Monday,Spring,9631
1/1/2023,15,16,Wind,1.0,Sunday,Winter,8841
1/4/2020,23,0,Wind,4.0,Saturday,Winter,1931
1/29/2021,17,18,Wind,29.0,Friday,Winter,12983
12/9/2024,9,10,Wind,344.0,Monday,Winter,15224
3/11/2022,16,17,Wind,70.0,Friday,Spring,12628
6/19/2022,12,13,Solar,170.0,Sunday,Summer,9444
6/26/2022,23,0,Wind,177.0,Sunday,Summer,1151
2/26/2023,10,11,Wind,57.0,Sunday,Winter,20500
10/2/2025,13,14,Solar,275.0,Thursday,Fall,10562
1/6/2020,0,1,Wind,6.0,Monday,Winter,2280
1/21/2024,2,3,Wind,21.0,Sunday,Winter,11855
3/16/2021,3,4,Wind,75.0,Tuesday,Spring,3759
6/9/2025,23,0,Wind,160.0,Monday,Summer,605
11/26/2024,19,20,Wind,331.0,Tuesday,Fall,4935
10/8/2021,2,3,Wind,281.0,Friday,Fall,3432
12/9/2022,11,12,Wind,343.0,Friday,Winter,3573
10/5/2020,6,7,Wind,279.0,Monday,Fall,9314
4/17/2020,2,3,Wind,108.0,Friday,Spring,2140
6/29/2024,3,4,Wind,181.0,Saturday,Summer,4100
12/23/2023,21,22,Wind,357.0,Saturday,Winter,14387
6/29/2023,7,8,Solar,180.0,Thursday,Summer,1265
1/31/2023,9,10,Wind,31.0,Tuesday,Winter,4810
10/22/2020,23,0,Wind,296.0,Thursday,Fall,3174
6/4/2024,3,4,Wind,156.0,Tuesday,Summer,456
6/9/2021,18,19,Solar,160.0,Wednesday,Summer,3406
8/6/2021,5,6,Wind,218.0,Friday,Summer,6003
8/9/2023,7,8,Wind,221.0,Wednesday,Summer,1969
4/11/2020,7,8,Wind,102.0,Saturday,Spring,1900
8/9/2024,15,16,Solar,222.0,Friday,Summer,7538
5/27/2020,11,12,xyz,148.0,Wednesday,Spring,5832
5/13/2025,3,4,Wind,133.0,Tuesday,Spring,778
3/9/2020,8,9,Wind,69.0,Monday,Spring,6477
8/30/2025,8,9,Wind,242.0,Saturday,Summer,5384
5/27/2022,11,12,Solar,147.0,Friday,Spring,6179
9/12/2025,21,22,Wind,255.0,Friday,Fall,6028
10/20/2020,6,7,Wind,294.0,Tuesday,Fall,10003
7/7/2020,8,9,Solar,189.0,Tuesday,Summer,2361
2/14/2021,15,16,Wind,45.0,Sunday,Winter,9763
10/7/2025,4,5,Wind,280.0,Tuesday,Fall,1733
1/14/2020,15,16,Wind,14.0,Tuesday,Winter,13814
9/13/2021,21,22,Wind,256.0,Monday,Fall,2957
3/19/2022,20,21,Wind,78.0,Saturday,Spring,9623
9/28/2020,18,19,Wind,272.0,Monday,Fall,4748
5/10/2020,12,13,Wind,131.0,Sunday,Spring,2636
2/1/2024,15,16,Wind,32.0,Thursday,Winter,3444
6/30/2023,18,19,Wind,181.0,Friday,Summer,8277
12/12/2020,3,4,Wind,347.0,Saturday,Winter,5264
1/26/2024,4,5,Wind,26.0,Friday,Winter,9936
7/26/2024,16,17,Solar,208.0,Friday,Summer,6307
7/24/2024,6,7,Wind,206.0,Wednesday,Summer,1089
12/15/2021,1,2,Wind,349.0,Wednesday,Winter,1197
11/9/2025,4,5,Wind,313.0,Sunday,Fall,2430
6/5/2022,23,0,Wind,156.0,Sunday,Summer,3380
6/13/2021,15,16,Solar,164.0,Sunday,Summer,4905
8/30/2022,0,1,Wind,xyz,Tuesday,Summer,40000
10/19/2020,3,4,Wind,293.0,Monday,Fall,1464
6/23/2022,18,19,Wind,174.0,Thursday,Summer,3896
12/22/2022,11,12,Wind,xyz,Thursday,xyz,40000
11/28/2025,14,15,Wind,332.0,Friday,Fall,8799
11/2/2023,10,11,Wind,306.0,Thursday,Fall,15126
10/12/2023,17,18,Wind,285.0,Thursday,Fall,5820
10/8/2025,4,5,Wind,281.0,Wednesday,Fall,584
9/14/2020,8,9,Wind,258.0,Monday,Fall,3313
5/21/2023,8,9,Wind,141.0,xyz,Spring,40000
11/1/2022,12,13,Wind,305.0,Tuesday,Fall,15812
5/16/2023,1,2,Wind,136.0,Tuesday,Spring,7661
5/26/2021,1,2,Wind,146.0,Wednesday,Spring,5335
10/31/2024,20,21,Wind,305.0,Thursday,Fall,xyz
3/12/2025,21,22,Wind,71.0,Wednesday,Spring,2248
9/14/2022,3,4,Wind,257.0,Wednesday,Fall,1861
3/3/2023,21,22,Wind,62.0,Friday,Spring,5856
2/13/2021,17,18,Wind,44.0,Saturday,Winter,6349
10/20/2025,11,12,Wind,293.0,Monday,Fall,17289
10/16/2021,7,8,Wind,289.0,Saturday,Fall,1545
6/14/2025,8,9,Wind,165.0,Saturday,Summer,5426
10/4/2021,xyz,0,Wind,277.0,Monday,Fall,7024
11/15/2020,1,2,Wind,320.0,Sunday,Fall,10998
7/9/2021,3,4,Wind,190.0,Friday,Summer,1208
02/27/2028,7,xyz,Wind,202.0,Monday,Summer,-100
6/29/2023,19,20,Wind,180.0,Thursday,Summer,4840
3/15/2023,9,10,Solar,74.0,Wednesday,Spring,40000
7/10/2020,11,xyz,Wind,192.0,Friday,,xyz
12/24/2020,7,8,Wind,359.0,Thursday,Winter,11043
10/14/2021,9,10,Wind,287.0,Thursday,Fall,3533
12/29/2020,13,14,Wind,364.0,Tuesday,Winter,5165
7/23/2022,23,0,Wind,204.0,Saturday,Summer,1099
7/19/2024,0,1,Wind,201.0,Friday,Summer,1662
5/14/2025,7,8,Solar,134.0,Wednesday,Spring,1719
02/27/2028,xyz,21,Wind,32.0,Saturday,Winter,-100
9/26/2020,15,16,Wind,270.0,Saturday,Fall,11741
11/17/2022,23,0,Wind,321.0,Thursday,Fall,8902
3/29/2020,20,21,Wind,89.0,Sunday,Spring,12637
7/13/2024,2,3,Wind,195.0,Saturday,Summer,1314
12/28/2023,23,0,xyz,362.0,Thursday,Winter,xyz
4/3/2022,22,23,Wind,93.0,Sunday,Spring,1510
8/21/2022,16,17,Solar,233.0,Sunday,Summer,4951
8/25/2021,14,,Solar,xyz,Wednesday,Summer,40000
6/11/2024,23,0,Wind,163.0,xyz,Summer,xyz
3/30/2024,17,18,Wind,90.0,Saturday,Spring,6296
4/26/2024,19,20,Wind,117.0,Friday,Spring,3091
12/14/2022,20,21,Wind,348.0,Wednesday,Winter,2282
7/14/2020,3,4,Wind,196.0,Tuesday,Summer,2443
5/12/2024,17,18,Wind,133.0,Sunday,Spring,6724
12/5/2020,21,22,Wind,340.0,Saturday,Winter,5385
9/29/2025,11,12,Solar,272.0,Monday,Fall,7678
2/20/2025,21,22,Wind,51.0,Thursday,Winter,9773
4/5/2020,7,8,Wind,96.0,Sunday,Spring,7671
10/27/2025,10,11,Wind,300.0,Monday,Fall,20785
4/27/2020,17,18,Wind,118.0,Monday,Spring,2626
10/27/2020,19,20,Wind,301.0,Tuesday,Fall,11275
11/29/2020,18,19,Wind,334.0,Sunday,Fall,2915
4/18/2025,23,0,Wind,108.0,Friday,Spring,9612
10/11/2020,13,14,Wind,285.0,xyz,,6106
4/18/2023,10,11,Wind,108.0,Tuesday,Spring,9947
7/12/2025,11,12,Solar,193.0,Saturday,Summer,9607
3/24/2021,4,5,Wind,83.0,Wednesday,Spring,1493
6/27/2024,21,22,Wind,xyz,xyz,Summer,4170
02/27/2028,xyz,1,Wind,349.0,Friday,Winter,-100
11/7/2025,0,1,Wind,311.0,Friday,Fall,2662
7/11/2023,4,5,Wind,192.0,Tuesday,Summer,1935
2/21/2021,15,16,Wind,52.0,Sunday,Winter,7525
3/28/2025,17,18,Wind,87.0,Friday,Spring,9362
10/24/2023,20,21,Wind,297.0,Tuesday,Fall,5052
7/3/2021,4,5,Wind,184.0,Saturday,Summer,2200
4/23/2022,13,14,Wind,113.0,Saturday,Spring,8065
11/6/2021,21,22,Wind,310.0,Saturday,Fall,6134
7/9/2022,18,19,Wind,190.0,Saturday,Summer,8525
3/18/2022,5,6,Wind,77.0,Friday,xyz,8159
5/21/2021,1,2,Wind,141.0,Friday,Spring,9817
7/27/2023,7,8,Wind,208.0,Thursday,Summer,9065
9/4/2021,10,11,Solar,247.0,Saturday,Fall,2823
6/17/2022,11,12,Solar,168.0,Friday,Summer,6029
4/19/2022,12,13,Solar,xyz,Tuesday,,40000
xyz,3,4,Wind,282.0,Sunday,Fall,4965
10/26/2021,10,11,Wind,299.0,Tuesday,Fall,3866
4/2/2024,xyz,xyz,Wind,93.0,Tuesday,Spring,40000
3/13/2020,21,22,Wind,73.0,Friday,Spring,1697
8/17/2021,21,22,Wind,229.0,Tuesday,Summer,3684
5/24/2025,22,23,Wind,144.0,Saturday,Spring,6806
3/14/2024,8,9,Wind,74.0,Thursday,Spring,7457
02/27/2028,8,9,Wind,297.0,Monday,Fall,-100
1/18/2023,19,20,Wind,18.0,Wednesday,Winter,5226
9/3/2024,23,0,Wind,247.0,Tuesday,Fall,1253
8/16/2024,23,0,Wind,229.0,Friday,Summer,1612
3/4/2023,2,3,Wind,63.0,Saturday,Spring,4916
6/13/2025,6,7,Wind,164.0,Friday,Summer,2429
xyz,20,21,Wind,118.0,Monday,Spring,4319
7/6/2020,10,11,Wind,188.0,Monday,Summer,7270
4/2/2022,19,20,Wind,92.0,Saturday,Spring,7493
5/8/2020,12,13,Solar,129.0,Friday,Spring,4778
5/14/2025,23,xyz,Wind,134.0,Wednesday,Spring,40000
8/26/2025,13,14,Solar,238.0,Tuesday,Summer,10719
3/31/2023,13,14,Wind,90.0,Friday,Spring,21624
6/1/2024,9,10,Wind,153.0,Saturday,Summer,8993
5/25/2020,21,22,Wind,146.0,Monday,Spring,2713
11/13/2025,1,2,Wind,317.0,Thursday,Fall,xyz
2/19/2021,7,8,Wind,50.0,Friday,Winter,5554
5/27/2025,9,10,Wind,147.0,Tuesday,Spring,13251
4/18/2024,23,0,Wind,109.0,Thursday,Spring,3786
10/10/2025,21,22,Wind,283.0,Friday,Fall,4056
6/26/2020,11,12,Solar,178.0,Friday,Summer,4861
7/9/2025,11,12,Solar,190.0,xyz,Summer,9719
6/30/2023,4,5,Wind,181.0,Friday,Summer,2629
5/29/2021,10,11,Solar,149.0,Saturday,Spring,4347
10/4/2023,8,9,Wind,277.0,Wednesday,Fall,2909
1/27/2024,8,9,Wind,27.0,Saturday,Winter,3581
4/21/2025,6,7,Wind,111.0,Monday,Spring,3806
12/25/2021,15,16,Solar,359.0,Saturday,Winter,1223
6/9/2020,13,14,Solar,161.0,Tuesday,Summer,5042
2/11/2020,23,0,Wind,42.0,Tuesday,Winter,9400
9/27/2023,4,5,Wind,270.0,Wednesday,Fall,480
2/22/2025,5,6,Wind,53.0,Saturday,Winter,10238
10/3/2025,6,7,Wind,276.0,Friday,Fall,5127
6/24/2025,6,7,Wind,175.0,Tuesday,Summer,2381
5/24/2021,5,6,Wind,144.0,Monday,Spring,8343
5/4/2020,4,5,Wind,125.0,Monday,Spring,40000
1/24/2022,11,12,Solar,24.0,Monday,Winter,4385
3/23/2024,22,23,Wind,83.0,Saturday,Spring,9137
3/20/2023,16,17,Solar,79.0,Monday,Spring,5436
12/17/2024,20,21,Wind,352.0,Tuesday,Winter,9136
9/10/2023,16,xyz,Solar,253.0,Sunday,Fall,6517
7/11/2020,11,12,Solar,193.0,Saturday,Summer,4885
5/30/2023,21,22,Wind,150.0,Tuesday,Spring,9690
4/9/2020,6,7,Wind,100.0,Thursday,Spring,723
11/10/2021,1,2,Wind,314.0,Wednesday,Fall,576
1/3/2020,22,23,Wind,xyz,Friday,Winter,4207
10/18/2023,2,3,Wind,291.0,Wednesday,Fall,10652
3/10/2022,22,23,Wind,69.0,Thursday,Spring,7481
4/20/2022,18,19,Wind,110.0,Wednesday,Spring,
9/10/2023,2,3,Wind,253.0,Sunday,Fall,3759
11/30/2025,5,6,Wind,334.0,Sunday,Fall,4365
11/11/2022,xyz,8,Wind,315.0,Friday,Fall,40000
1/2/2021,3,4,Wind,2.0,Saturday,Winter,1281
8/28/2023,19,20,Wind,240.0,Monday,Summer,4554
7/17/2025,9,10,Solar,198.0,Thursday,Summer,5531
5/13/2025,20,21,Wind,133.0,Tuesday,Spring,1684
2/19/2024,6,7,Wind,50.0,Monday,Winter,3287
4/28/2023,4,5,Wind,118.0,Friday,Spring,4743
11/1/2024,9,10,Solar,306.0,Friday,Fall,3028
2/3/2021,7,8,Wind,34.0,Wednesday,Winter,9834
4/4/2024,19,20,Wind,95.0,Thursday,Spring,8108
8/18/2023,12,13,Solar,xyz,Friday,xyz,7556
1/8/2023,1,2,Wind,8.0,Sunday,Winter,12173
6/26/2021,8,9,Solar,177.0,Saturday,Summer,1519
11/18/2021,14,15,Solar,322.0,Thursday,Fall,3326
1/10/2024,10,11,Wind,10.0,Wednesday,Winter,2553
5/31/2025,5,6,Wind,151.0,Saturday,Spring,1059
3/3/2020,21,22,Wind,63.0,Tuesday,Spring,3260
1/31/2020,8,9,Wind,31.0,Friday,Winter,5824
1/5/2022,18,19,Wind,5.0,Wednesday,Winter,3791
6/19/2025,6,7,Wind,170.0,Thursday,Summer,4893
