Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Production
9/28/2020,16,17,Wind,272,Monday,September,6286
12/16/2024,22,23,Wind,351,Monday,December,2447
6/4/2025,12,13,Solar,155,Wednesday,June,7518
9/10/2024,22,23,Wind,254,Tuesday,September,12600
12/25/2022,8,9,Wind,359,Sunday,December,5389
9/16/2021,15,16,Solar,259,Thursday,September,3052
8/30/2023,11,12,Solar,242,Wednesday,August,8325
10/7/2024,21,22,Wind,281,Monday,October,8712
12/4/2024,14,15,Solar,339,Wednesday,December,5736
4/26/2021,9,10,Wind,116,Monday,April,7400
12/3/2024,23,0,Wind,338,Tuesday,December,1568
3/30/2023,3,4,Wind,89,Thursday,March,10378
6/4/2025,7,8,Wind,155,Wednesday,June,3143
5/31/2023,0,1,Wind,151,Wednesday,May,9569
2/1/2021,22,23,Wind,32,Monday,February,3267
9/17/2024,23,0,Wind,261,Tuesday,September,10675
12/22/2023,18,19,Wind,356,Friday,December,16019
2/15/2021,6,7,Wind,46,Monday,February,10205
10/12/2022,9,10,Solar,285,Wednesday,October,1292
10/11/2025,20,21,Wind,284,Saturday,October,5380
9/9/2023,4,5,Wind,252,Saturday,September,2045
11/26/2021,3,4,Wind,330,Friday,November,2343
7/22/2022,2,3,Wind,203,Friday,July,3113
8/9/2025,1,2,Wind,221,Saturday,August,1470
9/25/2023,23,0,Wind,268,Monday,September,1146
12/6/2020,11,12,Wind,341,Sunday,December,3330
8/22/2021,4,5,Wind,234,Sunday,August,2792
5/26/2021,15,16,Wind,146,Wednesday,May,10353
8/22/2025,16,17,Solar,234,Friday,August,8600
1/7/2020,4,5,Wind,7,Tuesday,January,3598
4/9/2022,17,18,Wind,99,Saturday,April,7791
4/24/2025,11,12,Solar,114,Thursday,April,8222
10/29/2025,5,6,Wind,302,Wednesday,October,5682
8/2/2022,13,14,Solar,214,Tuesday,August,6923
8/20/2024,8,9,Wind,233,Tuesday,August,4713
12/27/2020,0,1,Wind,362,Sunday,December,12780
11/25/2024,18,19,Wind,330,Monday,November,6154
12/2/2023,16,17,Wind,336,Saturday,December,2137
12/31/2024,13,14,Wind,366,Tuesday,December,8747
1/28/2025,15,16,Wind,28,Tuesday,January,20042
2/5/2023,9,10,Wind,36,Sunday,February,8234
3/9/2024,8,9,Wind,69,Saturday,March,12704
1/1/2024,5,6,Wind,1,Monday,January,8641
9/24/2022,0,1,Wind,267,Saturday,September,1138
1/12/2021,10,11,Wind,12,Tuesday,January,13043
8/27/2021,20,21,Wind,239,Friday,August,4054
8/26/2021,20,21,Wind,238,Thursday,August,3784
9/18/2021,22,23,Wind,261,Saturday,September,2958
5/25/2023,8,9,Wind,145,Thursday,May,7647
8/6/2020,13,14,Solar,219,Thursday,August,4336
9/3/2024,9,10,Solar,247,Tuesday,September,2539
6/2/2025,0,1,Wind,153,Monday,June,3299
3/5/2022,14,15,Solar,64,Saturday,March,5401
3/5/2024,14,15,Wind,65,Tuesday,March,10157
12/11/2022,9,10,Wind,345,Sunday,December,2714
7/6/2024,13,14,Wind,188,Saturday,July,8948
8/19/2025,15,16,Solar,231,Tuesday,August,6891
6/24/2021,2,3,Wind,175,Thursday,June,2262
7/1/2025,16,17,Solar,182,Tuesday,July,8534
8/4/2021,8,9,Wind,216,Wednesday,August,1181
5/12/2025,13,14,Solar,132,Monday,May,4495
8/12/2022,2,3,Wind,224,Friday,August,4278
5/14/2022,3,4,Wind,134,Saturday,May,2006
9/28/2023,17,18,Solar,271,Thursday,September,5763
3/19/2020,10,11,Solar,79,Thursday,March,3547
1/10/2020,7,8,Wind,10,Friday,January,7591
7/14/2023,16,17,Wind,195,Friday,July,16277
1/4/2025,4,5,Wind,4,Saturday,January,3211
12/30/2021,19,20,Wind,364,Thursday,December,5489
12/5/2021,7,8,Wind,339,Sunday,December,7240
8/18/2022,6,7,Wind,230,Thursday,August,1181
10/24/2024,14,15,Solar,298,Thursday,October,8271
1/11/2024,9,10,Wind,11,Thursday,January,7230
7/4/2024,17,18,Wind,186,Thursday,July,14355
1/10/2021,7,8,Wind,10,Sunday,January,4388
1/15/2021,21,22,Wind,15,Friday,January,2283
11/26/2020,19,20,Wind,331,Thursday,November,1813
7/17/2023,13,14,Solar,198,Monday,July,10173
6/12/2020,12,13,Wind,164,Friday,June,6519
11/26/2022,9,10,Wind,330,Saturday,November,5196
9/15/2023,14,15,Solar,258,Friday,September,8258
6/2/2022,13,14,Solar,153,Thursday,June,7024
7/13/2022,4,5,Wind,194,Wednesday,July,1270
4/6/2022,21,22,Wind,96,Wednesday,April,13603
6/4/2023,3,4,Wind,155,Sunday,June,6704
6/5/2025,6,7,Wind,156,Thursday,June,4181
7/20/2024,17,18,Solar,202,Saturday,July,6379
2/27/2022,8,9,Wind,58,Sunday,February,8390
5/17/2025,21,22,Wind,137,Saturday,May,2774
2/27/2024,16,17,Wind,58,Tuesday,February,8554
7/18/2024,23,0,Wind,200,Thursday,July,1433
2/24/2021,17,18,Wind,55,Wednesday,February,5198
1/3/2023,14,15,Wind,3,Tuesday,January,9200
7/9/2024,14,15,Solar,191,Tuesday,July,11283
2/18/2024,2,3,Wind,49,Sunday,February,5858
5/26/2023,9,10,Solar,146,Friday,May,7489
10/21/2024,18,19,Wind,295,Monday,October,3648
7/19/2021,18,19,Wind,200,Monday,July,6514
4/8/2020,23,0,Wind,99,Wednesday,April,825
6/17/2025,3,4,Wind,168,Tuesday,June,3176
4/5/2023,2,3,Wind,95,Wednesday,April,2221
12/27/2022,15,16,Wind,361,Tuesday,December,5825
10/9/2025,0,1,Wind,282,Thursday,October,2634
12/5/2023,17,18,Wind,339,Tuesday,December,7256
5/23/2021,11,12,Wind,143,Sunday,May,9650
9/8/2022,17,18,Wind,251,Thursday,September,10068
9/22/2023,0,1,Wind,265,Friday,September,7352
2/10/2020,17,18,Wind,41,Monday,February,13705
2/14/2022,3,4,Wind,45,Monday,February,13182
7/31/2022,4,5,Wind,212,Sunday,July,1709
2/28/2022,9,10,Solar,59,Monday,February,5142
9/3/2021,9,10,Solar,246,Friday,September,2217
4/6/2023,8,9,Wind,96,Thursday,April,3495
1/23/2023,6,7,Wind,23,Monday,January,4286
8/31/2023,5,6,Wind,243,Thursday,August,2870
2/17/2022,11,12,Wind,48,Thursday,February,15777
4/20/2021,8,9,Solar,110,Tuesday,April,1343
10/31/2022,16,17,Wind,304,Monday,October,8671
12/31/2021,15,16,Wind,365,Friday,December,4707
10/26/2024,13,14,Solar,300,Saturday,October,3224
4/5/2022,20,21,Wind,95,Tuesday,April,6779
3/15/2025,16,17,Wind,74,Saturday,March,15410
5/3/2020,13,14,Solar,124,Sunday,May,5135
3/7/2021,0,1,Wind,66,Sunday,March,3546
11/23/2025,13,14,Wind,327,Sunday,November,15302
4/16/2025,2,3,Wind,106,Wednesday,April,4565
7/26/2024,14,15,Solar,208,Friday,July,7248
7/29/2021,2,3,Wind,210,Thursday,July,5135
6/17/2020,16,17,Solar,169,Wednesday,June,3925
1/6/2025,14,15,Wind,6,Monday,January,19475
2/11/2020,3,4,Wind,42,Tuesday,February,11971
7/14/2021,15,16,Wind,195,Wednesday,July,8891
7/3/2021,2,3,Wind,184,Saturday,July,2170
6/24/2021,0,1,Wind,175,Thursday,June,2233
9/9/2022,14,15,Wind,252,Friday,September,15173
3/7/2020,7,8,Wind,67,Saturday,March,2338
7/10/2025,10,11,Solar,191,Thursday,July,8612
7/20/2022,16,17,Solar,201,Wednesday,July,7276
6/22/2023,6,7,Wind,173,Thursday,June,4224
5/22/2025,2,3,Wind,142,Thursday,May,4907
11/10/2022,1,2,Wind,314,Thursday,November,3753
2/17/2023,16,17,Wind,48,Friday,February,10394
5/24/2024,16,17,Solar,145,Friday,May,6342
6/12/2022,11,12,Solar,163,Sunday,June,5452
3/11/2023,2,3,Wind,70,Saturday,March,3179
8/20/2024,13,14,Solar,233,Tuesday,August,11619
8/18/2023,0,1,Wind,230,Friday,August,3104
3/21/2020,10,11,Wind,81,Saturday,March,10703
12/6/2021,21,22,Wind,340,Monday,December,10765
5/26/2022,8,9,Wind,146,Thursday,May,4002
1/1/2025,13,14,Wind,1,Wednesday,January,19592
4/12/2020,19,20,Wind,103,Sunday,April,2717
6/19/2021,19,20,Wind,170,Saturday,June,4228
3/22/2023,1,2,Wind,81,Wednesday,March,9571
5/6/2021,12,13,Wind,126,Thursday,May,7426
10/28/2022,2,3,Wind,301,Friday,October,8249
11/4/2024,2,3,Wind,309,Monday,November,2704
6/3/2020,4,5,Wind,155,Wednesday,June,744
9/24/2025,17,18,Wind,267,Wednesday,September,8218
10/19/2020,5,6,Wind,293,Monday,October,1797
7/27/2022,12,13,Solar,208,Wednesday,July,6936
6/30/2022,10,11,Solar,181,Thursday,June,2652
11/2/2023,19,20,Wind,306,Thursday,November,14918
1/7/2020,0,1,Wind,7,Tuesday,January,5535
5/22/2021,10,11,Wind,142,Saturday,May,13367
7/9/2022,20,21,Wind,190,Saturday,July,6256
7/12/2025,18,19,Solar,193,Saturday,July,6141
3/8/2025,18,19,Wind,67,Saturday,March,10255
4/12/2022,0,1,Wind,102,Tuesday,April,8878
7/24/2020,17,18,Wind,206,Friday,July,5978
10/25/2021,2,3,Wind,298,Monday,October,2912
6/28/2022,3,4,Wind,179,Tuesday,June,1372
7/3/2021,16,17,Solar,184,Saturday,July,4175
6/30/2025,1,2,Wind,181,Monday,June,4976
6/19/2021,1,2,Wind,170,Saturday,June,2700
8/23/2025,6,7,Wind,235,Saturday,August,1485
2/29/2024,9,10,Wind,60,Thursday,February,9857
8/16/2022,14,15,Solar,228,Tuesday,August,5967
5/22/2024,20,21,Wind,143,Wednesday,May,3585
7/9/2021,0,1,Wind,190,Friday,July,1353
11/8/2023,16,17,Wind,312,Wednesday,November,14858
3/19/2023,17,18,Wind,78,Sunday,March,5127
10/11/2024,1,2,Wind,285,Friday,October,1707
12/7/2021,23,0,Wind,341,Tuesday,December,11740
6/23/2022,16,17,Solar,174,Thursday,June,5062
10/24/2025,5,6,Wind,297,Friday,October,12409
8/2/2025,11,12,Solar,214,Saturday,August,10963
12/19/2024,12,13,Wind,354,Thursday,December,19094
4/24/2021,9,10,Wind,114,Saturday,April,6341
9/21/2024,2,3,Wind,265,Saturday,September,3544
5/21/2024,8,9,Solar,142,Tuesday,May,2747
1/5/2023,0,1,Wind,5,Thursday,January,12062
10/17/2024,17,18,Wind,291,Thursday,October,3269
10/16/2025,13,14,Solar,289,Thursday,October,11554
4/30/2022,17,18,Wind,120,Saturday,April,7520
2/21/2024,2,3,Wind,52,Wednesday,February,4054
3/15/2020,17,18,Wind,75,Sunday,March,5043
8/19/2024,4,5,Wind,232,Monday,August,1904
8/9/2020,22,23,Wind,222,Sunday,August,4348
6/6/2020,0,1,Wind,158,Saturday,June,5526
11/10/2021,3,4,Wind,314,Wednesday,November,982
8/14/2021,6,7,Wind,226,Saturday,August,1405
10/11/2025,1,2,Wind,284,Saturday,October,3141
4/2/2025,10,11,Wind,92,Wednesday,April,18034
11/16/2025,19,20,Wind,320,Sunday,November,4460
1/4/2023,4,5,Wind,4,Wednesday,January,14392
11/4/2024,16,17,Wind,309,Monday,November,2758
5/30/2025,12,13,Solar,150,Friday,May,4615
8/1/2022,13,14,Solar,213,Monday,August,6626
12/5/2020,22,23,Wind,340,Saturday,December,4879
3/11/2023,0,1,Wind,70,Saturday,March,3159
4/25/2021,17,18,Wind,115,Sunday,April,11222
8/15/2020,10,11,Solar,228,Saturday,August,2541
1/27/2020,1,2,Wind,27,Monday,January,8860
7/27/2021,11,12,Solar,208,Tuesday,July,4459
12/11/2022,7,8,Wind,345,Sunday,December,2393
7/8/2024,21,22,Wind,190,Monday,July,2482
5/12/2022,16,17,Solar,132,Thursday,May,5413
5/9/2025,15,16,Solar,129,Friday,May,5987
6/23/2021,7,8,Wind,174,Wednesday,June,2369
3/17/2022,19,20,Wind,76,Thursday,March,5426
4/2/2025,9,10,Wind,92,Wednesday,April,16203
9/1/2024,19,20,Wind,245,Sunday,September,3293
3/16/2024,8,9,Wind,76,Saturday,March,5162
4/3/2020,12,13,Solar,94,Friday,April,4816
4/21/2023,2,3,Wind,111,Friday,April,3166
9/2/2020,13,14,Solar,246,Wednesday,September,4465
4/29/2021,1,2,Wind,119,Thursday,April,2309
1/9/2024,5,6,Wind,9,Tuesday,January,5078
1/30/2023,19,20,Wind,30,Monday,January,3169
7/16/2021,20,21,Wind,197,Friday,July,3959
6/25/2025,18,19,Solar,176,Wednesday,June,6146
1/22/2020,11,12,Wind,22,Wednesday,January,4127
10/8/2023,21,22,Wind,281,Sunday,October,744
4/8/2021,6,7,Wind,98,Thursday,April,695
4/11/2021,12,13,Wind,101,Sunday,April,7816
12/1/2022,12,13,Wind,335,Thursday,December,5494
4/20/2021,17,18,Solar,110,Tuesday,April,2428
1/4/2020,8,9,Wind,4,Saturday,January,3342
2/25/2023,17,18,Wind,56,Saturday,February,8200
9/17/2021,1,2,Wind,260,Friday,September,699
12/20/2020,9,10,Wind,355,Sunday,December,4489
8/28/2025,15,16,Wind,240,Thursday,August,11758
7/28/2023,7,8,Wind,209,Friday,July,3877
7/4/2023,8,9,Solar,185,Tuesday,July,2590
6/12/2025,21,22,Wind,163,Thursday,June,1821
2/28/2022,13,14,Solar,59,Monday,February,6476
2/21/2022,20,21,Wind,52,Monday,February,12070
9/30/2023,18,19,Solar,273,Saturday,September,1643
9/2/2024,8,9,Wind,246,Monday,September,3046
12/27/2020,1,2,Wind,362,Sunday,December,13341
1/6/2021,11,12,Solar,6,Wednesday,January,1977
4/13/2021,23,0,Wind,103,Tuesday,April,4542
4/4/2022,9,10,Wind,94,Monday,April,7264
10/17/2025,16,17,Solar,290,Friday,October,8657
5/1/2025,20,21,Wind,121,Thursday,May,2135
5/30/2023,23,0,Wind,150,Tuesday,May,9904
5/3/2022,23,0,Wind,123,Tuesday,May,3793
1/5/2023,9,10,Wind,5,Thursday,January,5748
1/31/2020,0,1,Wind,31,Friday,January,9113
2/28/2025,20,21,Wind,59,Friday,February,6271
11/25/2025,3,4,Wind,329,Tuesday,November,10849
10/1/2021,4,5,Wind,274,Friday,October,5385
10/28/2024,20,21,Wind,302,Monday,October,2417
12/12/2021,11,12,Wind,346,Sunday,December,5938
4/19/2022,0,1,Wind,109,Tuesday,April,3317
8/4/2023,5,6,Wind,216,Friday,August,3441
10/7/2024,2,3,Wind,281,Monday,October,7593
4/3/2024,0,1,Wind,94,Wednesday,April,10168
6/4/2022,3,4,Wind,155,Saturday,June,2989
8/6/2022,10,11,Solar,218,Saturday,August,8940
9/27/2022,21,22,Wind,270,Tuesday,September,8957
8/31/2021,3,4,Wind,243,Tuesday,August,3643
4/25/2025,5,6,Wind,115,Friday,April,2468
12/1/2024,5,6,Wind,336,Sunday,December,5872
7/14/2024,3,4,Wind,196,Sunday,July,393
9/21/2021,8,9,Wind,264,Tuesday,September,3313
4/9/2021,8,9,Wind,99,Friday,April,4499
6/9/2020,6,7,Wind,161,Tuesday,June,3098
9/7/2023,15,16,Solar,250,Thursday,September,7154
11/15/2025,21,22,Wind,319,Saturday,November,2981
8/20/2020,17,18,Wind,233,Thursday,August,6305
4/26/2025,23,0,Wind,116,Saturday,April,5880
5/21/2024,15,16,Solar,142,Tuesday,May,7449
6/22/2023,19,20,Wind,173,Thursday,June,6275
2/20/2025,11,12,Wind,51,Thursday,February,12010
9/11/2025,13,14,Wind,254,Thursday,September,11288
7/22/2022,0,1,Wind,203,Friday,July,3023
10/8/2021,3,4,Wind,281,Friday,October,3324
3/23/2021,0,1,Wind,82,Tuesday,March,2327
6/9/2021,16,17,Solar,160,Wednesday,June,4677
4/24/2025,17,18,Wind,114,Thursday,April,8514
11/14/2021,0,1,Wind,318,Sunday,November,2299
9/22/2025,22,23,Wind,265,Monday,September,9403
1/23/2025,10,11,Wind,23,Thursday,January,9514
3/11/2023,4,5,Wind,70,Saturday,March,3717
4/7/2025,7,8,Wind,97,Monday,April,4924
3/5/2021,19,20,Wind,64,Friday,March,5958
10/5/2020,4,5,Wind,279,Monday,October,10763
7/19/2023,12,13,Solar,200,Wednesday,July,9982
6/8/2020,13,14,Solar,160,Monday,June,5104
6/1/2022,7,8,Wind,152,Wednesday,June,1752
5/22/2022,9,10,Solar,142,Sunday,May,3677
9/14/2022,20,21,Wind,257,Wednesday,September,2238
7/14/2022,10,11,Solar,195,Thursday,July,5159
1/4/2022,13,14,Wind,4,Tuesday,January,5920
9/17/2021,13,14,Solar,260,Friday,September,4901
10/4/2020,6,7,Wind,278,Sunday,October,10875
8/13/2025,17,18,Solar,225,Wednesday,August,5153
8/8/2023,4,5,Wind,220,Tuesday,August,1545
10/29/2024,2,3,Wind,303,Tuesday,October,1493
7/27/2022,20,21,Wind,208,Wednesday,July,2861
7/3/2021,3,4,Wind,184,Saturday,July,2153
10/22/2023,20,21,Wind,295,Sunday,October,2509
10/8/2024,4,5,Wind,282,Tuesday,October,8959
12/31/2023,14,15,Wind,365,Sunday,December,18777
7/13/2024,6,7,Wind,195,Saturday,July,1044
4/30/2025,15,16,Solar,120,Wednesday,April,5960
12/13/2021,14,15,Solar,347,Monday,December,2908
1/12/2021,19,20,Wind,12,Tuesday,January,6332
3/9/2025,11,12,Wind,68,Sunday,March,7241
3/23/2022,5,6,Wind,82,Wednesday,March,2903
10/30/2022,6,7,Wind,303,Sunday,October,3727
4/3/2023,15,16,Wind,93,Monday,April,11461
7/15/2021,22,23,Wind,196,Thursday,July,5285
10/3/2023,2,3,Wind,276,Tuesday,October,9790
7/16/2023,8,9,Wind,197,Sunday,July,5475
11/19/2020,7,8,Wind,324,Thursday,November,8765
5/3/2022,21,22,Wind,123,Tuesday,May,4118
1/29/2025,2,3,Wind,29,Wednesday,January,16732
2/5/2021,3,4,Wind,36,Friday,February,2398
8/22/2025,8,9,Wind,234,Friday,August,3838
9/19/2021,14,15,Solar,262,Sunday,September,5472
3/8/2022,0,1,Wind,67,Tuesday,March,9131
10/26/2020,13,14,Wind,300,Monday,October,11267
7/13/2021,21,22,Wind,194,Tuesday,July,5506
12/23/2024,14,15,Wind,358,Monday,December,12048
11/3/2020,23,0,Wind,308,Tuesday,November,2798
10/6/2023,21,22,Wind,279,Friday,October,1439
3/8/2023,4,5,Wind,67,Wednesday,March,11231
2/21/2021,3,4,Wind,52,Sunday,February,9412
11/18/2024,22,23,Wind,323,Monday,November,12416
6/8/2020,8,9,Solar,160,Monday,June,2022
2/9/2020,15,16,Wind,40,Sunday,February,14078
6/24/2021,12,13,Solar,175,Thursday,June,4296
2/21/2024,14,15,Wind,52,Wednesday,February,15337
9/25/2024,3,4,Wind,269,Wednesday,September,4282
8/22/2025,3,4,Wind,234,Friday,August,4187
8/28/2025,4,5,Wind,240,Thursday,August,2083
5/21/2020,22,23,Wind,142,Thursday,May,960
9/22/2020,7,8,Wind,266,Tuesday,September,459
6/26/2024,10,11,Solar,178,Wednesday,June,3227
10/4/2024,17,18,Solar,278,Friday,October,4914
10/9/2020,1,2,Wind,283,Friday,October,2780
8/26/2023,12,13,Solar,238,Saturday,August,7772
2/4/2022,12,13,Wind,35,Friday,February,12483
4/19/2023,12,13,Solar,109,Wednesday,April,10375
3/17/2024,10,11,Solar,77,Sunday,March,6826
2/8/2023,10,11,Solar,39,Wednesday,February,6717
4/11/2021,8,9,Wind,101,Sunday,April,5974
9/17/2021,18,19,Solar,260,Friday,September,1730
12/14/2023,9,10,Wind,348,Thursday,December,6089
4/21/2021,19,20,Wind,111,Wednesday,April,5125
8/17/2025,11,12,Solar,229,Sunday,August,10395
3/6/2020,6,7,Wind,66,Friday,March,7966
1/13/2022,14,15,Solar,13,Thursday,January,4554
2/28/2020,19,20,Wind,59,Friday,February,10840
3/4/2025,3,4,Wind,63,Tuesday,March,2893
12/9/2024,23,0,Wind,344,Monday,December,11628
8/23/2024,9,10,Wind,236,Friday,August,14408
12/31/2020,2,3,Wind,366,Thursday,December,5738
6/23/2023,20,21,Wind,174,Friday,June,2354
8/14/2020,17,18,Solar,227,Friday,August,4073
1/31/2021,3,4,Wind,31,Sunday,January,4503
9/26/2025,20,21,Wind,269,Friday,September,232
10/3/2023,6,7,Wind,276,Tuesday,October,8547
4/23/2021,14,15,Solar,113,Friday,April,9027
5/9/2025,18,19,Wind,129,Friday,May,7716
1/24/2021,18,19,Wind,24,Sunday,January,7758
12/11/2024,5,6,Wind,346,Wednesday,December,5805
8/18/2021,16,17,Wind,230,Wednesday,August,5216
3/20/2022,19,20,Wind,79,Sunday,March,2655
8/7/2021,0,1,Wind,219,Saturday,August,2847
7/30/2025,12,13,Solar,211,Wednesday,July,8297
1/16/2020,12,13,Wind,16,Thursday,January,8932
3/14/2025,21,22,Wind,73,Friday,March,8995
12/10/2022,12,13,Solar,344,Saturday,December,4251
4/14/2023,8,9,Wind,104,Friday,April,5803
3/7/2021,4,5,Wind,66,Sunday,March,1964
8/2/2024,5,6,Wind,215,Friday,August,1409
4/14/2021,12,13,Solar,104,Wednesday,April,8807
8/29/2022,22,23,Wind,241,Monday,August,5624
8/21/2024,4,5,Wind,234,Wednesday,August,5194
3/2/2024,8,9,Wind,62,Saturday,March,11867
5/13/2023,18,19,Wind,133,Saturday,May,8321
9/22/2025,11,12,Wind,265,Monday,September,15501
4/1/2024,6,7,Wind,92,Monday,April,6261
7/17/2021,12,13,Solar,198,Saturday,July,6944
8/16/2025,1,2,Wind,228,Saturday,August,6783
4/30/2021,9,10,Solar,120,Friday,April,2080
1/4/2021,4,5,Wind,4,Monday,January,1585
11/14/2021,21,22,Wind,318,Sunday,November,4629
4/24/2023,13,14,Wind,114,Monday,April,10488
5/2/2023,1,2,Wind,122,Tuesday,May,3891
1/8/2025,1,2,Wind,8,Wednesday,January,5608
7/22/2023,13,14,Solar,203,Saturday,July,12519
10/12/2022,15,16,Solar,285,Wednesday,October,4059
10/5/2021,10,11,Wind,278,Tuesday,October,10634
12/20/2021,13,14,Wind,354,Monday,December,5087
6/26/2022,22,23,Wind,177,Sunday,June,1225
8/17/2025,2,3,Wind,229,Sunday,August,5835
7/4/2025,15,16,Solar,185,Friday,July,9917
2/15/2024,19,20,Wind,46,Thursday,February,10950
11/13/2020,2,3,Wind,318,Friday,November,4925
10/29/2023,2,3,Wind,302,Sunday,October,15488
4/7/2024,2,3,Wind,98,Sunday,April,10094
11/8/2025,3,4,Wind,312,Saturday,November,1223
10/28/2023,12,13,Wind,301,Saturday,October,16975
1/30/2023,16,17,Wind,30,Monday,January,5945
1/10/2022,14,15,Solar,10,Monday,January,2709
12/9/2022,21,22,Wind,343,Friday,December,1858
7/13/2023,9,10,Solar,194,Thursday,July,4958
1/1/2023,21,22,Wind,1,Sunday,January,13289
10/24/2024,16,17,Wind,298,Thursday,October,6768
5/30/2023,19,20,Wind,150,Tuesday,May,11350
12/30/2023,13,14,Wind,364,Saturday,December,12614
10/5/2022,19,20,Wind,278,Wednesday,October,7856
6/12/2024,14,15,Solar,164,Wednesday,June,7585
1/1/2020,21,22,Wind,1,Wednesday,January,1228
6/6/2024,19,20,Wind,158,Thursday,June,3832
1/15/2022,8,9,Wind,15,Saturday,January,1266
8/12/2022,19,20,Wind,224,Friday,August,3388
6/17/2025,6,7,Wind,168,Tuesday,June,2439
5/18/2022,12,13,Solar,138,Wednesday,May,6471
12/6/2020,14,15,Wind,341,Sunday,December,3362
2/6/2022,17,18,Wind,37,Sunday,February,16007
3/30/2022,1,2,Wind,89,Wednesday,March,1647
5/20/2022,20,21,Wind,140,Friday,May,5579
5/2/2023,20,21,Wind,122,Tuesday,May,5037
1/5/2021,3,4,Wind,5,Tuesday,January,2309
4/4/2020,1,2,Wind,95,Saturday,April,1059
7/19/2024,7,8,Wind,201,Friday,July,2072
1/17/2021,19,20,Wind,17,Sunday,January,3088
11/23/2022,4,5,Wind,327,Wednesday,November,6608
8/15/2022,5,6,Wind,227,Monday,August,2283
7/1/2023,22,23,Wind,182,Saturday,July,6141
1/29/2023,17,18,Wind,29,Sunday,January,2276
9/17/2023,2,3,Wind,260,Sunday,September,3078
7/16/2021,22,23,Wind,197,Friday,July,3195
11/16/2025,22,23,Wind,320,Sunday,November,4643
7/1/2022,0,1,Wind,182,Friday,July,2747
9/19/2021,11,12,Solar,262,Sunday,September,5438
1/20/2024,8,9,Wind,20,Saturday,January,3002
4/1/2024,5,6,Wind,92,Monday,April,5730
12/30/2021,8,9,Wind,364,Thursday,December,8346
4/24/2022,18,19,Wind,114,Sunday,April,5352
5/15/2020,6,7,Wind,136,Friday,May,6218
1/16/2022,21,22,Wind,16,Sunday,January,1954
7/3/2024,13,14,Solar,185,Wednesday,July,10938
10/21/2025,19,20,Wind,294,Tuesday,October,6940
7/2/2021,7,8,Solar,183,Friday,July,811
9/27/2024,15,16,Wind,271,Friday,September,11353
11/7/2024,6,7,Wind,312,Thursday,November,2280
10/3/2021,16,17,Wind,276,Sunday,October,7208
11/28/2024,15,16,Solar,333,Thursday,November,3117
12/12/2020,8,9,Wind,347,Saturday,December,5116
7/17/2023,16,17,Solar,198,Monday,July,9405
4/8/2024,11,12,Wind,99,Monday,April,9916
3/11/2024,5,6,Wind,71,Monday,March,3993
3/19/2025,19,20,Wind,78,Wednesday,March,5144
12/28/2020,7,8,Wind,363,Monday,December,6519
4/30/2022,1,2,Wind,120,Saturday,April,4279
9/4/2022,7,8,Wind,247,Sunday,September,2514
9/4/2021,12,13,Solar,247,Saturday,September,4091
6/6/2024,6,7,Wind,158,Thursday,June,1334
10/18/2023,11,12,Wind,291,Wednesday,October,12358
6/27/2025,16,17,Solar,178,Friday,June,10539
10/22/2022,6,7,Wind,295,Saturday,October,4764
12/6/2022,20,21,Wind,340,Tuesday,December,1974
1/14/2025,3,4,Wind,14,Tuesday,January,2973
6/27/2022,9,10,Solar,178,Monday,June,3694
8/28/2021,13,14,Solar,240,Saturday,August,8864
7/16/2020,17,18,Wind,198,Thursday,July,3970
11/26/2021,13,14,Wind,330,Friday,November,12001
7/27/2021,9,10,Solar,208,Tuesday,July,2639
6/22/2022,20,21,Wind,173,Wednesday,June,1793
4/16/2021,2,3,Wind,106,Friday,April,5687
9/18/2025,22,23,Wind,261,Thursday,September,946
6/10/2022,20,21,Wind,161,Friday,June,1519
12/10/2023,12,13,Wind,344,Sunday,December,17375
8/18/2025,12,13,Solar,230,Monday,August,9118
3/13/2025,10,11,Solar,72,Thursday,March,5207
10/30/2021,10,11,Wind,303,Saturday,October,9345
10/11/2022,22,23,Wind,284,Tuesday,October,2004
6/25/2022,23,0,Wind,176,Saturday,June,2447
7/5/2025,14,15,Solar,186,Saturday,July,6454
3/27/2021,0,1,Wind,86,Saturday,March,8955
11/22/2022,15,16,Wind,326,Tuesday,November,13570
9/25/2023,14,15,Solar,268,Monday,September,6686
5/14/2021,15,16,Wind,134,Friday,May,9132
8/25/2022,13,14,Solar,237,Thursday,August,6747
